YearStart,LocationAbbr,LocationDesc,Class,Topic,Question,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,Age(years),Education,Gender,Income,Race/Ethnicity,GeoLocation,ClassID,TopicID,QuestionID,LocationID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1,latitude,longitude,total_individuals
2021,OH,Ohio,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,19.0,17.2,20.9,4207.0,,,,Data not reported,,"(40.06021014100048, -82.40426005599966)",FV,FV1,Q019,39,Income,Data not reported,INC,INCNR,40.06021014100048,-82.40426005599966,799.33
2021,IN,Indiana,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,41.6,38.3,45.0,1028.0,35 - 44,,,,,"(39.766910452000445, -86.14996019399968)",FV,FV1,Q018,18,Age (years),35 - 44,AGEYR,AGEYR3544,39.766910452000445,-86.14996019399968,427.648
2021,SD,South Dakota,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,34.6,30.4,39.1,2586.0,65 or older,,,,,"(44.353130053000484, -100.3735306369997)",FV,FV1,Q018,46,Age (years),65 or older,AGEYR,AGEYR65PLUS,44.353130053000484,-100.3735306369997,894.7560000000001
2021,DE,Delaware,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,30.8,24.1,38.4,272.0,,,,,Hispanic,"(39.008830667000495, -75.57774116799965)",FV,FV1,Q018,10,Race/Ethnicity,Hispanic,RACE,RACEHIS,39.008830667000495,-75.57774116799965,83.776
2021,AZ,Arizona,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,29.6,26.8,32.6,1636.0,,,,,Hispanic,"(34.865970280000454, -111.76381127699972)",FV,FV1,Q019,4,Race/Ethnicity,Hispanic,RACE,RACEHIS,34.865970280000454,-111.76381127699972,484.2560000000001
2021,MD,Maryland,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,28.7,24.6,33.1,792.0,,,,,Hispanic,"(39.29058096400047, -76.60926011099963)",FV,FV1,Q019,24,Race/Ethnicity,Hispanic,RACE,RACEHIS,39.29058096400047,-76.60926011099963,227.30399999999997
2021,WI,Wisconsin,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,31.1,28.5,33.8,2291.0,,College graduate,,,,"(44.39319117400049, -89.81637074199966)",FV,FV1,Q018,55,Education,College graduate,EDU,EDUCOGRAD,44.39319117400049,-89.81637074199966,712.501
2021,WA,Washington,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,30.4,28.9,31.9,5572.0,,College graduate,,,,"(47.52227862900048, -120.47001078999972)",FV,FV1,Q018,53,Education,College graduate,EDU,EDUCOGRAD,47.52227862900048,-120.47001078999972,1693.888
2021,VI,Virgin Islands,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,42.1,29.4,55.9,120.0,25 - 34,,,,,"(18.335765, -64.896335)",FV,FV1,Q018,78,Age (years),25 - 34,AGEYR,AGEYR2534,18.335765,-64.896335,50.52
2021,WA,Washington,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,12.4,11.3,13.6,5502.0,,College graduate,,,,"(47.52227862900048, -120.47001078999972)",FV,FV1,Q019,53,Education,College graduate,EDU,EDUCOGRAD,47.52227862900048,-120.47001078999972,682.248
2021,NH,New Hampshire,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,38.1,34.0,42.4,729.0,45 - 54,,,,,"(43.65595011300047, -71.50036091999965)",FV,FV1,Q018,33,Age (years),45 - 54,AGEYR,AGEYR4554,43.65595011300047,-71.50036091999965,277.749
2021,WV,West Virginia,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,13.8,7.4,24.3,92.0,,,,,2 or more races,"(38.66551020200046, -80.71264013499967)",FV,FV1,Q019,54,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,38.66551020200046,-80.71264013499967,12.696000000000002
2021,PR,Puerto Rico,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,47.5,42.0,53.0,513.0,,Less than high school,,,,"(18.220833, -66.590149)",FV,FV1,Q018,72,Education,Less than high school,EDU,EDUHS,18.220833,-66.590149,243.67499999999998
2021,RI,Rhode Island,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,30.7,25.2,36.9,424.0,,,,"$25,000 - $34,999",,"(41.70828019300046, -71.52247031399963)",FV,FV1,Q019,44,Income,"$25,000 - $34,999",INC,INC2535,41.70828019300046,-71.52247031399963,130.168
2021,OR,Oregon,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,32.8,29.5,36.3,1403.0,65 or older,,,,,"(44.56744942400047, -120.15503132599969)",FV,FV1,Q018,41,Age (years),65 or older,AGEYR,AGEYR65PLUS,44.56744942400047,-120.15503132599969,460.18399999999997
2021,OR,Oregon,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,14.6,12.0,17.5,1379.0,65 or older,,,,,"(44.56744942400047, -120.15503132599969)",FV,FV1,Q019,41,Age (years),65 or older,AGEYR,AGEYR65PLUS,44.56744942400047,-120.15503132599969,201.33399999999997
2021,RI,Rhode Island,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,18.3,15.6,21.4,1122.0,,Some college or technical school,,,,"(41.70828019300046, -71.52247031399963)",FV,FV1,Q019,44,Education,Some college or technical school,EDU,EDUCOTEC,41.70828019300046,-71.52247031399963,205.326
2021,TN,Tennessee,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,45.5,40.6,50.5,602.0,35 - 44,,,,,"(35.68094058000048, -85.77449091399967)",FV,FV1,Q018,47,Age (years),35 - 44,AGEYR,AGEYR3544,35.68094058000048,-85.77449091399967,273.91
2021,IN,Indiana,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,36.5,27.9,46.1,150.0,,,,,2 or more races,"(39.766910452000445, -86.14996019399968)",FV,FV1,Q018,18,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,39.766910452000445,-86.14996019399968,54.75
2021,TX,Texas,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,37.2,30.4,44.6,584.0,,,,"Less than $15,000",,"(31.827240407000488, -99.42677020599967)",FV,FV1,Q019,48,Income,"Less than $15,000",INC,INCLESS15,31.827240407000488,-99.42677020599967,217.24800000000002
2021,GA,Georgia,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,44.6,42.4,46.9,4218.0,,,,,Non-Hispanic White,"(32.83968109300048, -83.62758034599966)",FV,FV1,Q018,13,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,32.83968109300048,-83.62758034599966,1881.228
2021,MS,Mississippi,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,,,,,,,,Hawaiian/Pacific Islander,"(32.745510099000455, -89.53803082499968)",FV,FV1,Q019,28,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI,32.745510099000455,-89.53803082499968,
2021,ND,North Dakota,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,21.6,18.0,25.7,588.0,35 - 44,,,,,"(47.47531977900047, -100.11842104899966)",FV,FV1,Q019,38,Age (years),35 - 44,AGEYR,AGEYR3544,47.47531977900047,-100.11842104899966,127.00800000000001
2021,ID,Idaho,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,15.8,7.8,29.2,97.0,,,,,2 or more races,"(43.682630005000476, -114.3637300419997)",FV,FV1,Q019,16,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,43.682630005000476,-114.3637300419997,15.326
2021,SD,South Dakota,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,41.9,37.5,46.4,2498.0,,,,Data not reported,,"(44.353130053000484, -100.3735306369997)",FV,FV1,Q018,46,Income,Data not reported,INC,INCNR,44.353130053000484,-100.3735306369997,1046.662
2021,US,National,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,17.8,17.2,18.6,49196.0,35 - 44,,,,,,FV,FV1,Q019,59,Age (years),35 - 44,AGEYR,AGEYR3544,,,8756.888
2021,VA,Virginia,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,39.6,38.2,41.1,8534.0,,,,,,"(37.54268067400045, -78.45789046299967)",FV,FV1,Q018,51,Total,Total,OVR,OVERALL,37.54268067400045,-78.45789046299967,3379.464
2021,SD,South Dakota,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,,,,,,,,Non-Hispanic Black,"(44.353130053000484, -100.3735306369997)",FV,FV1,Q018,46,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,44.353130053000484,-100.3735306369997,
2021,WY,Wyoming,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,21.0,14.3,29.8,175.0,,,,,Hispanic,"(43.23554134300048, -108.10983035299967)",FV,FV1,Q019,56,Race/Ethnicity,Hispanic,RACE,RACEHIS,43.23554134300048,-108.10983035299967,36.75
2021,PA,Pennsylvania,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,15.4,12.4,19.1,816.0,,,,"$50,000 - $74,999",,"(40.79373015200048, -77.86070029399963)",FV,FV1,Q019,42,Income,"$50,000 - $74,999",INC,INC5075,40.79373015200048,-77.86070029399963,125.664
2021,AR,Arkansas,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,,,,,,,,Other,"(34.74865012400045, -92.27449074299966)",FV,FV1,Q019,5,Race/Ethnicity,Other,RACE,RACEOTH,34.74865012400045,-92.27449074299966,
2021,ND,North Dakota,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,46.4,37.9,55.2,239.0,,,,,American Indian/Alaska Native,"(47.47531977900047, -100.11842104899966)",FV,FV1,Q018,38,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,47.47531977900047,-100.11842104899966,110.89599999999999
2021,AZ,Arizona,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,40.0,32.9,47.5,433.0,,,,,American Indian/Alaska Native,"(34.865970280000454, -111.76381127699972)",FV,FV1,Q018,4,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,34.865970280000454,-111.76381127699972,173.20000000000002
2021,US,National,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,39.3,35.4,43.2,3148.0,,,,,Other,,FV,FV1,Q018,59,Race/Ethnicity,Other,RACE,RACEOTH,,,1237.164
2021,OH,Ohio,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,17.0,14.4,20.0,1190.0,25 - 34,,,,,"(40.06021014100048, -82.40426005599966)",FV,FV1,Q019,39,Age (years),25 - 34,AGEYR,AGEYR2534,40.06021014100048,-82.40426005599966,202.3
2021,ID,Idaho,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,13.1,10.8,15.7,1010.0,55 - 64,,,,,"(43.682630005000476, -114.3637300419997)",FV,FV1,Q019,16,Age (years),55 - 64,AGEYR,AGEYR5564,43.682630005000476,-114.3637300419997,132.31
2021,HI,Hawaii,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,43.2,38.1,48.5,705.0,,,,"$25,000 - $34,999",,"(21.304850435000446, -157.85774940299973)",FV,FV1,Q018,15,Income,"$25,000 - $34,999",INC,INC2535,21.304850435000446,-157.85774940299973,304.56000000000006
2021,TN,Tennessee,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,30.4,20.1,43.0,87.0,,,,,2 or more races,"(35.68094058000048, -85.77449091399967)",FV,FV1,Q018,47,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,35.68094058000048,-85.77449091399967,26.448
2021,RI,Rhode Island,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,30.1,27.3,33.1,1545.0,65 or older,,,,,"(41.70828019300046, -71.52247031399963)",FV,FV1,Q018,44,Age (years),65 or older,AGEYR,AGEYR65PLUS,41.70828019300046,-71.52247031399963,465.04499999999996
2021,MO,Missouri,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,19.5,18.4,20.7,11039.0,,,,,,"(38.635790776000476, -92.56630005299968)",FV,FV1,Q019,29,Total,Total,OVR,OVERALL,38.635790776000476,-92.56630005299968,2152.605
2021,SC,South Carolina,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,18.2,15.9,20.7,2117.0,,Some college or technical school,,,,"(33.998821303000454, -81.04537120699968)",FV,FV1,Q019,45,Education,Some college or technical school,EDU,EDUCOTEC,33.998821303000454,-81.04537120699968,385.294
2021,TN,Tennessee,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,,,,,,,,Hawaiian/Pacific Islander,"(35.68094058000048, -85.77449091399967)",FV,FV1,Q018,47,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI,35.68094058000048,-85.77449091399967,
2021,CA,California,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,33.2,28.1,38.6,611.0,,,,"$75,000 or greater",,"(37.63864012300047, -120.99999953799971)",FV,FV1,Q018,6,Income,"$75,000 or greater",INC,INC75PLUS,37.63864012300047,-120.99999953799971,202.852
2021,HI,Hawaii,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,15.8,14.2,17.5,3159.0,,College graduate,,,,"(21.304850435000446, -157.85774940299973)",FV,FV1,Q019,15,Education,College graduate,EDU,EDUCOGRAD,21.304850435000446,-157.85774940299973,499.122
2021,WA,Washington,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,36.4,31.7,41.2,511.0,,,,,Asian,"(47.52227862900048, -120.47001078999972)",FV,FV1,Q018,53,Race/Ethnicity,Asian,RACE,RACEASN,47.52227862900048,-120.47001078999972,186.004
2021,OH,Ohio,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,43.8,35.7,52.3,248.0,,,,,2 or more races,"(40.06021014100048, -82.40426005599966)",FV,FV1,Q018,39,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,40.06021014100048,-82.40426005599966,108.62399999999998
2021,AR,Arkansas,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,21.6,16.1,28.3,232.0,25 - 34,,,,,"(34.74865012400045, -92.27449074299966)",FV,FV1,Q019,5,Age (years),25 - 34,AGEYR,AGEYR2534,34.74865012400045,-92.27449074299966,50.11200000000001
2021,FL,Florida,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,,,,,,,,2 or more races,"(28.932040377000476, -81.92896053899966)",FV,FV1,Q019,12,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,28.932040377000476,-81.92896053899966,
2021,ME,Maine,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,18.3,7.1,39.5,52.0,,,,,Other,"(45.254228894000505, -68.98503133599962)",FV,FV1,Q019,23,Race/Ethnicity,Other,RACE,RACEOTH,45.254228894000505,-68.98503133599962,9.516
2021,AZ,Arizona,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,26.3,22.2,30.9,559.0,18 - 24,,,,,"(34.865970280000454, -111.76381127699972)",FV,FV1,Q019,4,Age (years),18 - 24,AGEYR,AGEYR1824,34.865970280000454,-111.76381127699972,147.017
2021,NJ,New Jersey,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,13.8,12.2,15.5,3033.0,,College graduate,,,,"(40.13057004800049, -74.27369128799967)",FV,FV1,Q019,34,Education,College graduate,EDU,EDUCOGRAD,40.13057004800049,-74.27369128799967,418.55400000000003
2021,MD,Maryland,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,19.1,16.3,22.2,1670.0,,,,"$50,000 - $74,999",,"(39.29058096400047, -76.60926011099963)",FV,FV1,Q019,24,Income,"$50,000 - $74,999",INC,INC5075,39.29058096400047,-76.60926011099963,318.97
2021,CO,Colorado,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,32.5,22.1,44.9,84.0,,,,,Other,"(38.843840757000464, -106.13361092099967)",FV,FV1,Q018,8,Race/Ethnicity,Other,RACE,RACEOTH,38.843840757000464,-106.13361092099967,27.3
2021,NE,Nebraska,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,22.6,21.1,24.1,6122.0,,,Male,,,"(41.6410409880005, -99.36572062299967)",FV,FV1,Q019,31,Gender,Male,GEN,MALE,41.6410409880005,-99.36572062299967,1383.5720000000001
2021,RI,Rhode Island,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,34.4,31.8,37.1,2217.0,,,,Data not reported,,"(41.70828019300046, -71.52247031399963)",FV,FV1,Q018,44,Income,Data not reported,INC,INCNR,41.70828019300046,-71.52247031399963,762.6479999999999
